video_base,t_start_sec_x,t_end_sec_x,trimmed_name,start_frame12,window_activity,lat,long,timestamp,id,id_person,camera
columpioscam1-2024-11-14 19:16:17.mp4,6.5,10.5,trimmed_columpioscam1-2024-11-14_19_16_17_00-00-06_to_00-00-10_231.mp4,78.0,3.865133582211082,25.653150558471,-100.285697937011,2024-11-15 01:16:17.042966+00:00,columpioscam1-2024-11-14_191617.mp4:24b9868a-30a3-45ee-b146-d80360308012:0,24b9868a-30a3-45ee-b146-d80360308012,columpioscam1
columpioscam3-2024-12-13_21-38-00.mp4,8.333333333333334,12.333333333333334,trimmed_columpioscam3-2024-12-13_21-38-00_00-00-08_to_00-00-12_232.mp4,100.0,3.863955351473403,25.65299415588379,-100.2860870361328,2024-12-14 03:38:00.042970+00:00,columpioscam3-2024-12-13_21-38-00.mp4:a5e804e5-8e83-4d85-9ba1-adaff9ee415a:0,a5e804e5-8e83-4d85-9ba1-adaff9ee415a,columpioscam3
columpioscam3-2024-12-13_21-38-00.mp4,8.333333333333334,12.333333333333334,trimmed_columpioscam3-2024-12-13_21-38-00_00-00-08_to_00-00-12_232.mp4,47.0,0.7636759155446813,25.65299415588379,-100.2860870361328,2024-12-14 03:38:00.042970+00:00,columpioscam3-2024-12-13_21-38-00.mp4:a5e804e5-8e83-4d85-9ba1-adaff9ee415a:0,a5e804e5-8e83-4d85-9ba1-adaff9ee415a,columpioscam3
columpioscam1-2024-11-17 17:09:51.mp4,8.416666666666666,12.416666666666666,trimmed_columpioscam1-2024-11-17_17_09_51_00-00-08_to_00-00-12_233.mp4,101.0,3.8508580117815385,25.653148651123,-100.285652160644,2024-11-17 23:09:51+00:00,columpioscam1-2024-11-17_170951.mp4:60b3c126-462c-42d2-b247-ec92b7746b8e:0,60b3c126-462c-42d2-b247-ec92b7746b8e,columpioscam1
columpioscam3-2024-09-25 17:17:29.mp4,7.916666666666667,11.916666666666668,trimmed_columpioscam3-2024-09-25_17_17_29_00-00-08_to_00-00-12_234.mp4,95.0,3.8340090795760737,25.653015,-100.286003,2024-09-25 23:17:29.042000+00:00,columpioscam3-2024-09-25_171729.mp4:68:0,68,columpioscam3
columpioscam3-2024-11-14 12:02:22.mp4,9.583333333333334,13.583333333333334,trimmed_columpioscam3-2024-11-14_12_02_22_00-00-10_to_00-00-14_235.mp4,115.0,3.822329268390633,25.652997970581,-100.28604888916,2024-11-14 18:02:22.046654+00:00,columpioscam3-2024-11-14_120222.mp4:290795df-8cb2-4a07-835d-4d4ec88ad2a2:0,290795df-8cb2-4a07-835d-4d4ec88ad2a2,columpioscam3
columpioscam3-2024-11-14 12:02:22.mp4,9.583333333333334,13.583333333333334,trimmed_columpioscam3-2024-11-14_12_02_22_00-00-10_to_00-00-14_235.mp4,68.0,3.194039794865111,25.652997970581,-100.28604888916,2024-11-14 18:02:22.046654+00:00,columpioscam3-2024-11-14_120222.mp4:290795df-8cb2-4a07-835d-4d4ec88ad2a2:0,290795df-8cb2-4a07-835d-4d4ec88ad2a2,columpioscam3
columpioscam3-2024-11-17 12:32:53.mp4,10.0,14.0,trimmed_columpioscam3-2024-11-17_12_32_53_00-00-10_to_00-00-14_236.mp4,120.0,3.818212361581682,25.653003692626,-100.286140441894,2024-11-17 18:32:53.042899+00:00,columpioscam3-2024-11-17_123253.mp4:39eb6348-64d6-4e63-92d3-3eeaae150c9a:0,39eb6348-64d6-4e63-92d3-3eeaae150c9a,columpioscam3
columpioscam1-2024-11-11 18:47:23.mp4,6.0,10.0,trimmed_columpioscam1-2024-11-11_18_47_23_00-00-06_to_00-00-10_237.mp4,72.0,3.8090789654473127,25.653099060058,-100.285667419433,2024-11-12 00:47:23.046180+00:00,columpioscam1-2024-11-11_184723.mp4:bce83a4d-70f6-4cdb-bbaa-01672e4883a6:0,bce83a4d-70f6-4cdb-bbaa-01672e4883a6,columpioscam1
columpioscam1-2024-11-11 18:47:23.mp4,6.0,10.0,trimmed_columpioscam1-2024-11-11_18_47_23_00-00-06_to_00-00-10_237.mp4,119.0,1.815705104192419,25.653099060058,-100.285667419433,2024-11-12 00:47:23.046180+00:00,columpioscam1-2024-11-11_184723.mp4:bce83a4d-70f6-4cdb-bbaa-01672e4883a6:0,bce83a4d-70f6-4cdb-bbaa-01672e4883a6,columpioscam1
columpioscam1-2024-11-17 18:20:58.mp4,5.833333333333333,9.833333333333332,trimmed_columpioscam1-2024-11-17_18_20_58_00-00-06_to_00-00-10_238.mp4,70.0,3.807742143964283,25.653148651123,-100.285675048828,2024-11-18 00:20:58+00:00,columpioscam1-2024-11-17_182058.mp4:312612d6-7d1c-460a-977c-653d18661b2a:0,312612d6-7d1c-460a-977c-653d18661b2a,columpioscam1
columpios_cam4-2024-11-13 07:25:03.mp4,17.083333333333332,21.083333333333332,trimmed_columpios_cam4-2024-11-13_07_25_03_00-00-17_to_00-00-21_239.mp4,205.0,3.785268111369142,25.65305519104,-100.285842895507,2024-11-13 13:25:03.066509+00:00,columpios_cam4-2024-11-13_072503.mp4:78f058cf-f1b5-4256-9b4a-dcfcddfac9ec:0,78f058cf-f1b5-4256-9b4a-dcfcddfac9ec,columpios_cam4
columpios_cam4-2024-09-25 08:25:18.mp4,12.0,16.0,trimmed_columpios_cam4-2024-09-25_08_25_18_00-00-12_to_00-00-16_240.mp4,144.0,3.779655666852968,25.65302658081,-100.285888671875,2024-09-25 14:25:18.041668+00:00,columpios_cam4-2024-09-25_082518.mp4:55c7299f-4a00-4df8-827c-8b8f1953a221:0,55c7299f-4a00-4df8-827c-8b8f1953a221,columpios_cam4
columpioscam3-2024-10-03 16:06:42.mp4,15.0,19.0,trimmed_columpioscam3-2024-10-03_16_06_42_00-00-15_to_00-00-19_241.mp4,180.0,3.7705153105393543,25.653021,-100.28614,2024-10-03 22:06:42.082900+00:00,columpioscam3-2024-10-03_160642.mp4:56d96eb1-87a7-4963-928f-2e516da3a62e:0,56d96eb1-87a7-4963-928f-2e516da3a62e,columpioscam3
columpioscam1-2024-11-14 19:28:23.mp4,10.0,14.0,trimmed_columpioscam1-2024-11-14_19_28_23_00-00-10_to_00-00-14_242.mp4,120.0,3.761586787299036,25.653167724609,-100.285690307617,2024-11-15 01:28:23+00:00,columpioscam1-2024-11-14_192823.mp4:405d40f2-95ba-418e-b33b-5eedb180f103:0,405d40f2-95ba-418e-b33b-5eedb180f103,columpioscam1
columpioscam2-2024-12-13_19-43-00.mp4,6.916666666666667,10.916666666666668,trimmed_columpioscam2-2024-12-13_19-43-00_00-00-07_to_00-00-11_243.mp4,83.0,3.7456776823028175,25.65311622619629,-100.28590393066406,2024-12-14 01:43:00.042312+00:00,columpioscam2-2024-12-13_19-43-00.mp4:ef6117b7-540d-4fe8-8c6b-61c1e9df3285:0,ef6117b7-540d-4fe8-8c6b-61c1e9df3285,columpioscam2
columpioscam3-2024-12-13_19-50-00.mp4,8.083333333333334,12.083333333333334,trimmed_columpioscam3-2024-12-13_19-50-00_00-00-08_to_00-00-12_244.mp4,97.0,3.745580435585893,25.65309715270996,-100.28607940673828,2024-12-14 01:50:00+00:00,columpioscam3-2024-12-13_19-50-00.mp4:26211300-260a-4f78-baaa-582b0b04694b:0,26211300-260a-4f78-baaa-582b0b04694b,columpioscam3
columpioscam3-2024-11-13 08:17:36.mp4,10.0,14.0,trimmed_columpioscam3-2024-11-13_08_17_36_00-00-10_to_00-00-14_245.mp4,120.0,3.744294997889731,25.653032302856,-100.28604888916,2024-11-13 14:17:36.042895+00:00,columpioscam3-2024-11-13_081736.mp4:5166bd03-fdf1-4113-8a03-3809fb7dfcbf:0,5166bd03-fdf1-4113-8a03-3809fb7dfcbf,columpioscam3
columpioscam1-2024-11-20 18:47:21.mp4,9.833333333333334,13.833333333333334,trimmed_columpioscam1-2024-11-20_18_47_21_00-00-10_to_00-00-14_246.mp4,118.0,3.733244710682884,25.653051376342,-100.285568237304,2024-11-21 00:47:21.056312+00:00,columpioscam1-2024-11-20_184721.mp4:235beea1-5947-4203-bdd2-b1d2b68b0b2f:0,235beea1-5947-4203-bdd2-b1d2b68b0b2f,columpioscam1
columpioscam1-2024-11-20 18:47:21.mp4,9.833333333333334,13.833333333333334,trimmed_columpioscam1-2024-11-20_18_47_21_00-00-10_to_00-00-14_246.mp4,71.0,1.6152472123859194,25.653051376342,-100.285568237304,2024-11-21 00:47:21.056312+00:00,columpioscam1-2024-11-20_184721.mp4:235beea1-5947-4203-bdd2-b1d2b68b0b2f:0,235beea1-5947-4203-bdd2-b1d2b68b0b2f,columpioscam1
columpios_cam4-2024-11-15 07:04:41.mp4,8.0,12.0,trimmed_columpios_cam4-2024-11-15_07_04_41_00-00-08_to_00-00-12_247.mp4,96.0,3.7116347494378727,25.653022766113,-100.285888671875,2024-11-15 13:04:41.044897+00:00,columpios_cam4-2024-11-15_070441.mp4:809c0c44-5ec8-43bd-884f-4bcd9ee16208:0,809c0c44-5ec8-43bd-884f-4bcd9ee16208,columpios_cam4
columpios_cam4-2024-11-15 07:04:41.mp4,8.0,12.0,trimmed_columpios_cam4-2024-11-15_07_04_41_00-00-08_to_00-00-12_247.mp4,47.0,3.7116347494378727,25.653022766113,-100.285888671875,2024-11-15 13:04:41.044897+00:00,columpios_cam4-2024-11-15_070441.mp4:809c0c44-5ec8-43bd-884f-4bcd9ee16208:0,809c0c44-5ec8-43bd-884f-4bcd9ee16208,columpios_cam4
columpios_cam4-2024-11-15 07:04:41.mp4,3.9166666666666665,7.916666666666666,trimmed_columpios_cam4-2024-11-15_07_04_41_00-00-04_to_00-00-08_248.mp4,96.0,3.7116347494378727,25.653022766113,-100.285888671875,2024-11-15 13:04:41.044897+00:00,columpios_cam4-2024-11-15_070441.mp4:809c0c44-5ec8-43bd-884f-4bcd9ee16208:0,809c0c44-5ec8-43bd-884f-4bcd9ee16208,columpios_cam4
columpios_cam4-2024-11-15 07:04:41.mp4,3.9166666666666665,7.916666666666666,trimmed_columpios_cam4-2024-11-15_07_04_41_00-00-04_to_00-00-08_248.mp4,47.0,3.7116347494378727,25.653022766113,-100.285888671875,2024-11-15 13:04:41.044897+00:00,columpios_cam4-2024-11-15_070441.mp4:809c0c44-5ec8-43bd-884f-4bcd9ee16208:0,809c0c44-5ec8-43bd-884f-4bcd9ee16208,columpios_cam4
columpios_cam4-2024-11-14 06:55:57.mp4,10.833333333333334,14.833333333333334,trimmed_columpios_cam4-2024-11-14_06_55_57_00-00-11_to_00-00-15_249.mp4,130.0,3.698692326115083,25.653053283691,-100.285827636718,2024-11-14 12:55:57.073250+00:00,columpios_cam4-2024-11-14_065557.mp4:7b74dbfc-a611-4547-a6c3-45270e0b7138:0,7b74dbfc-a611-4547-a6c3-45270e0b7138,columpios_cam4
columpios_cam4-2024-11-14 06:55:57.mp4,10.833333333333334,14.833333333333334,trimmed_columpios_cam4-2024-11-14_06_55_57_00-00-11_to_00-00-15_249.mp4,721.0,2.014008263228074,25.653053283691,-100.285827636718,2024-11-14 12:55:57.073250+00:00,columpios_cam4-2024-11-14_065557.mp4:7b74dbfc-a611-4547-a6c3-45270e0b7138:0,7b74dbfc-a611-4547-a6c3-45270e0b7138,columpios_cam4
columpioscam3-2024-11-14 19:37:29.mp4,10.0,14.0,trimmed_columpioscam3-2024-11-14_19_37_29_00-00-10_to_00-00-14_250.mp4,120.0,3.697184283094087,25.652992248535,-100.28611755371,2024-11-15 01:37:29.042970+00:00,columpioscam3-2024-11-14_193729.mp4:c9162c97-744a-4ced-8085-ddf8cf00f017:0,c9162c97-744a-4ced-8085-ddf8cf00f017,columpioscam3
columpioscam3-2025-01-06_14-38-14.mp4,4.166666666666667,8.166666666666668,trimmed_columpioscam3-2025-01-06_14-38-14_00-00-04_to_00-00-08_251.mp4,50.0,3.689941567846579,25.65300178527832,-100.2860107421875,2025-01-06 20:38:14.435590+00:00,columpioscam3-2025-01-06_14-38-14.mp4:e8d301c4-ecbe-498a-9f2b-4a821b18cf39:0,e8d301c4-ecbe-498a-9f2b-4a821b18cf39,columpioscam3
columpios_cam4-2024-12-09_18-16-00.mp4,14.833333333333334,18.833333333333336,trimmed_columpios_cam4-2024-12-09_18-16-00_00-00-15_to_00-00-19_252.mp4,178.0,3.6803699320270855,25.653045654296875,-100.2858428955078,2024-12-10 00:16:00.049325+00:00,columpios_cam4-2024-12-09_18-16-00.mp4:3a6fdb60-af1f-4baf-ae9c-5cd364fde81d:0,3a6fdb60-af1f-4baf-ae9c-5cd364fde81d,columpios_cam4
columpioscam3-2024-11-13 07:25:28.mp4,8.166666666666666,12.166666666666666,trimmed_columpioscam3-2024-11-13_07_25_28_00-00-08_to_00-00-12_253.mp4,98.0,3.669817359640483,25.653005599975,-100.286140441894,2024-11-13 13:25:28.064955+00:00,columpioscam3-2024-11-13_072528.mp4:d4138289-b3b5-4a78-88cb-fc9eb7a70a5c:0,d4138289-b3b5-4a78-88cb-fc9eb7a70a5c,columpioscam3
columpioscam3-2024-11-13 07:25:28.mp4,8.166666666666666,12.166666666666666,trimmed_columpioscam3-2024-11-13_07_25_28_00-00-08_to_00-00-12_253.mp4,50.0,2.1572792034026405,25.653005599975,-100.286140441894,2024-11-13 13:25:28.064955+00:00,columpioscam3-2024-11-13_072528.mp4:d4138289-b3b5-4a78-88cb-fc9eb7a70a5c:0,d4138289-b3b5-4a78-88cb-fc9eb7a70a5c,columpioscam3
columpioscam2-2024-11-17 22:20:06.mp4,6.333333333333333,10.333333333333332,trimmed_columpioscam2-2024-11-17_22_20_06_00-00-06_to_00-00-10_254.mp4,123.0,4.318836866324736,25.653104782104,-100.285827636718,2024-11-18 04:20:06.046937+00:00,columpioscam2-2024-11-17_222006.mp4:efb62d8b-c4be-4488-8499-ba184f400204:0,efb62d8b-c4be-4488-8499-ba184f400204,columpioscam2
columpioscam2-2024-11-17 22:20:06.mp4,6.333333333333333,10.333333333333332,trimmed_columpioscam2-2024-11-17_22_20_06_00-00-06_to_00-00-10_254.mp4,76.0,3.666322431867577,25.653104782104,-100.285827636718,2024-11-18 04:20:06.046937+00:00,columpioscam2-2024-11-17_222006.mp4:efb62d8b-c4be-4488-8499-ba184f400204:0,efb62d8b-c4be-4488-8499-ba184f400204,columpioscam2
columpioscam1-2024-11-14 19:52:49.mp4,4.25,8.25,trimmed_columpioscam1-2024-11-14_19_52_49_00-00-04_to_00-00-08_255.mp4,51.0,3.6659535909470646,25.65308189392,-100.28562927246,2024-11-15 01:52:49.044198+00:00,columpioscam1-2024-11-14_195249.mp4:b750391c-fec2-4bbf-b3f6-abb49cf3feef:0,b750391c-fec2-4bbf-b3f6-abb49cf3feef,columpioscam1
columpioscam3-2024-09-25 20:38:06.mp4,7.833333333333333,11.833333333333332,trimmed_columpioscam3-2024-09-25_20_38_06_00-00-08_to_00-00-12_256.mp4,94.0,3.661397517114268,25.652987,-100.286125,2024-09-26 02:38:06.041500+00:00,columpioscam3-2024-09-25_203806.mp4:572:0,572,columpioscam3
columpioscam3-2024-11-12 11:02:24.mp4,10.0,14.0,trimmed_columpioscam3-2024-11-12_11_02_24_00-00-10_to_00-00-14_257.mp4,120.0,3.655597467282269,25.652997970581,-100.2861328125,2024-11-12 17:02:24.042895+00:00,columpioscam3-2024-11-12_110224.mp4:02b95f25-3819-4988-9c6a-6c40804e6e5c:0,02b95f25-3819-4988-9c6a-6c40804e6e5c,columpioscam3
columpioscam2-2024-11-17 22:15:17.mp4,9.833333333333334,13.833333333333334,trimmed_columpioscam2-2024-11-17_22_15_17_00-00-10_to_00-00-14_258.mp4,118.0,3.655211835057715,25.653007507324,-100.285919189453,2024-11-18 04:15:17+00:00,columpioscam2-2024-11-17_221517.mp4:34238337.0:0,34238337.0,columpioscam2
columpioscam2-2024-11-17 17:56:33.mp4,9.666666666666666,13.666666666666666,trimmed_columpioscam2-2024-11-17_17_56_33_00-00-10_to_00-00-14_259.mp4,116.0,3.649985412720043,25.653097152709,-100.285995483398,2024-11-17 23:56:33.041559+00:00,columpioscam2-2024-11-17_175633.mp4:4e2d3025-467c-42f3-bfa4-1f1cd4058914:0,4e2d3025-467c-42f3-bfa4-1f1cd4058914,columpioscam2
columpioscam3-2024-12-16_20-37-00.mp4,4.75,8.75,trimmed_columpioscam3-2024-12-16_20-37-00_00-00-05_to_00-00-09_260.mp4,57.0,3.6322748152591537,25.65306854248047,-100.28610229492188,2024-12-17 02:37:00.065077+00:00,columpioscam3-2024-12-16_20-37-00.mp4:3484632a-6d34-42fb-9db5-4bba59d54a58:0,3484632a-6d34-42fb-9db5-4bba59d54a58,columpioscam3
columpioscam3-2024-10-24 18:11:41.mp4,10.0,14.0,trimmed_columpioscam3-2024-10-24_18_11_41_00-00-10_to_00-00-14_261.mp4,120.0,3.628094352325052,25.653043746948,-100.286148071289,2024-10-25 00:11:41+00:00,columpioscam3-2024-10-24_181141.mp4:f001f9dc-9a21-44cb-8435-fca6e938f6bc:0,f001f9dc-9a21-44cb-8435-fca6e938f6bc,columpioscam3
columpioscam3-2024-11-13 07:01:13.mp4,9.333333333333334,13.333333333333334,trimmed_columpioscam3-2024-11-13_07_01_13_00-00-09_to_00-00-13_262.mp4,112.0,3.6266975087667017,25.653095245361,-100.286087036132,2024-11-13 13:01:13+00:00,columpioscam3-2024-11-13_070113.mp4:31532.0:0,31532.0,columpioscam3
columpioscam3-2024-11-27 13:25:05.mp4,10.0,14.0,trimmed_columpioscam3-2024-11-27_13_25_05_00-00-10_to_00-00-14_263.mp4,120.0,3.614429946883608,25.653005599975,-100.2861328125,2024-11-27 19:25:05.085429+00:00,columpioscam3-2024-11-27_132505.mp4:2c19a1fc-7102-4669-bd12-7c2c76c69283:0,2c19a1fc-7102-4669-bd12-7c2c76c69283,columpioscam3
columpioscam1-2024-11-17 18:14:56.mp4,10.0,14.0,trimmed_columpioscam1-2024-11-17_18_14_56_00-00-10_to_00-00-14_264.mp4,120.0,3.6103392513955113,25.653100967407,-100.285652160644,2024-11-18 00:14:56.042966+00:00,columpioscam1-2024-11-17_181456.mp4:c9c4498d-7de3-40fc-90bd-8d7744b52a67:0,c9c4498d-7de3-40fc-90bd-8d7744b52a67,columpioscam1
columpios_cam4-2024-11-17 14:55:27.mp4,5.916666666666667,9.916666666666668,trimmed_columpios_cam4-2024-11-17_14_55_27_00-00-06_to_00-00-10_265.mp4,71.0,3.599822696943514,25.653120040893,-100.285987854003,2024-11-17 20:55:27.042895+00:00,columpios_cam4-2024-11-17_145527.mp4:e49d0883-ae7f-4d43-b2b8-6e328b4169b7:0,e49d0883-ae7f-4d43-b2b8-6e328b4169b7,columpios_cam4
columpios_cam4-2024-11-17 14:55:27.mp4,5.916666666666667,9.916666666666668,trimmed_columpios_cam4-2024-11-17_14_55_27_00-00-06_to_00-00-10_265.mp4,118.0,3.599822696943514,25.653120040893,-100.285987854003,2024-11-17 20:55:27.042895+00:00,columpios_cam4-2024-11-17_145527.mp4:e49d0883-ae7f-4d43-b2b8-6e328b4169b7:0,e49d0883-ae7f-4d43-b2b8-6e328b4169b7,columpios_cam4
columpios_cam4-2024-11-17 14:55:27.mp4,9.833333333333334,13.833333333333334,trimmed_columpios_cam4-2024-11-17_14_55_27_00-00-10_to_00-00-14_266.mp4,71.0,3.599822696943514,25.653120040893,-100.285987854003,2024-11-17 20:55:27.042895+00:00,columpios_cam4-2024-11-17_145527.mp4:e49d0883-ae7f-4d43-b2b8-6e328b4169b7:0,e49d0883-ae7f-4d43-b2b8-6e328b4169b7,columpios_cam4
columpios_cam4-2024-11-17 14:55:27.mp4,9.833333333333334,13.833333333333334,trimmed_columpios_cam4-2024-11-17_14_55_27_00-00-10_to_00-00-14_266.mp4,118.0,3.599822696943514,25.653120040893,-100.285987854003,2024-11-17 20:55:27.042895+00:00,columpios_cam4-2024-11-17_145527.mp4:e49d0883-ae7f-4d43-b2b8-6e328b4169b7:0,e49d0883-ae7f-4d43-b2b8-6e328b4169b7,columpios_cam4
columpios_cam4-2024-12-15_22-15-00.mp4,17.0,21.0,trimmed_columpios_cam4-2024-12-15_22-15-00_00-00-17_to_00-00-21_267.mp4,204.0,3.58726612865462,25.653059005737305,-100.28585052490234,2024-12-16 04:15:00.047107+00:00,columpios_cam4-2024-12-15_22-15-00.mp4:91266ecd-0f3a-45f1-a004-34b1030eb082:0,91266ecd-0f3a-45f1-a004-34b1030eb082,columpios_cam4
columpioscam1-2024-10-22 19:18:02.mp4,25.0,29.0,trimmed_columpioscam1-2024-10-22_19_18_02_00-00-25_to_00-00-29_268.mp4,300.0,3.586232563289641,25.653150558471,-100.285667419433,2024-10-23 01:18:02+00:00,columpioscam1-2024-10-22_191802.mp4:c74710a8-d9c7-4b82-863c-8c45b81a4ef6:0,c74710a8-d9c7-4b82-863c-8c45b81a4ef6,columpioscam1
columpioscam1-2024-10-22 19:18:02.mp4,25.0,29.0,trimmed_columpioscam1-2024-10-22_19_18_02_00-00-25_to_00-00-29_268.mp4,184.0,1.163501682649108,25.653150558471,-100.285667419433,2024-10-23 01:18:02+00:00,columpioscam1-2024-10-22_191802.mp4:c74710a8-d9c7-4b82-863c-8c45b81a4ef6:0,c74710a8-d9c7-4b82-863c-8c45b81a4ef6,columpioscam1
columpioscam1-2024-11-12 19:12:59.mp4,10.75,14.75,trimmed_columpioscam1-2024-11-12_19_12_59_00-00-11_to_00-00-15_269.mp4,129.0,3.5841704379469776,25.65312385559,-100.285652160644,2024-11-13 01:12:59.054383+00:00,columpioscam1-2024-11-12_191259.mp4:d10c4b43-d7af-4b70-94d1-5229ee8edcec:0,d10c4b43-d7af-4b70-94d1-5229ee8edcec,columpioscam1
columpioscam2-2024-11-16 19:58:30.mp4,6.833333333333333,10.833333333333332,trimmed_columpioscam2-2024-11-16_19_58_30_00-00-07_to_00-00-11_270.mp4,82.0,3.5789966589907984,25.653091430664,-100.285972595214,2024-11-17 01:58:30.043148+00:00,columpioscam2-2024-11-16_195830.mp4:ec7956bf-b832-4576-8eef-ba4435afa614:0,ec7956bf-b832-4576-8eef-ba4435afa614,columpioscam2
columpioscam2-2024-12-15_21-48-00.mp4,5.5,9.5,trimmed_columpioscam2-2024-12-15_21-48-00_00-00-06_to_00-00-10_271.mp4,66.0,3.5749528834564472,25.65315055847168,-100.28581237792967,2024-12-16 03:48:00.051214+00:00,columpioscam2-2024-12-15_21-48-00.mp4:ca99b154-d6cc-4d00-832c-ec4dad63efc2:0,ca99b154-d6cc-4d00-832c-ec4dad63efc2,columpioscam2
columpioscam3-2024-10-03 15:32:20.mp4,10.916666666666666,14.916666666666666,trimmed_columpioscam3-2024-10-03_15_32_20_00-00-11_to_00-00-15_272.mp4,131.0,3.554531533298074,25.653038,-100.286148,2024-10-03 21:32:20.044500+00:00,columpioscam3-2024-10-03_153220.mp4:17bfbe2b-0e66-4359-afaa-e565dbd5e5c0:0,17bfbe2b-0e66-4359-afaa-e565dbd5e5c0,columpioscam3
columpioscam3-2024-10-03 15:32:20.mp4,10.916666666666666,14.916666666666666,trimmed_columpioscam3-2024-10-03_15_32_20_00-00-11_to_00-00-15_272.mp4,48.0,3.554531533298074,25.653038,-100.286148,2024-10-03 21:32:20.044500+00:00,columpioscam3-2024-10-03_153220.mp4:17bfbe2b-0e66-4359-afaa-e565dbd5e5c0:0,17bfbe2b-0e66-4359-afaa-e565dbd5e5c0,columpioscam3
columpioscam3-2024-10-03 15:32:20.mp4,4.0,8.0,trimmed_columpioscam3-2024-10-03_15_32_20_00-00-04_to_00-00-08_273.mp4,131.0,3.554531533298074,25.653038,-100.286148,2024-10-03 21:32:20.044500+00:00,columpioscam3-2024-10-03_153220.mp4:17bfbe2b-0e66-4359-afaa-e565dbd5e5c0:0,17bfbe2b-0e66-4359-afaa-e565dbd5e5c0,columpioscam3
columpioscam3-2024-10-03 15:32:20.mp4,4.0,8.0,trimmed_columpioscam3-2024-10-03_15_32_20_00-00-04_to_00-00-08_273.mp4,48.0,3.554531533298074,25.653038,-100.286148,2024-10-03 21:32:20.044500+00:00,columpioscam3-2024-10-03_153220.mp4:17bfbe2b-0e66-4359-afaa-e565dbd5e5c0:0,17bfbe2b-0e66-4359-afaa-e565dbd5e5c0,columpioscam3
columpioscam2-2024-10-03 16:09:19.mp4,9.833333333333334,13.833333333333334,trimmed_columpioscam2-2024-10-03_16_09_19_00-00-10_to_00-00-14_274.mp4,118.0,3.546741322507078,25.653151,-100.285912,2024-10-03 22:09:28.151300+00:00,columpioscam2-2024-10-03_160919.mp4:505ca621-9cdf-46ba-b8f7-e90e1ce999d5:0,505ca621-9cdf-46ba-b8f7-e90e1ce999d5,columpioscam2
columpioscam1-2024-10-22 18:57:20.mp4,18.5,22.5,trimmed_columpioscam1-2024-10-22_18_57_20_00-00-18_to_00-00-22_275.mp4,222.0,3.5465624524008055,25.65315246582,-100.285659790039,2024-10-23 00:57:20+00:00,columpioscam1-2024-10-22_185720.mp4:b1700a6b-61e4-4754-a357-16b21577556b:0,b1700a6b-61e4-4754-a357-16b21577556b,columpioscam1
columpioscam1-2024-10-22 18:57:20.mp4,18.5,22.5,trimmed_columpioscam1-2024-10-22_18_57_20_00-00-18_to_00-00-22_275.mp4,122.0,1.044338195187315,25.65315246582,-100.285659790039,2024-10-23 00:57:20+00:00,columpioscam1-2024-10-22_185720.mp4:b1700a6b-61e4-4754-a357-16b21577556b:0,b1700a6b-61e4-4754-a357-16b21577556b,columpioscam1
columpioscam1-2024-11-21 14:38:42.mp4,7.416666666666667,11.416666666666668,trimmed_columpioscam1-2024-11-21_14_38_42_00-00-07_to_00-00-11_276.mp4,89.0,3.5394511080296933,25.653141021728,-100.285652160644,2024-11-21 20:38:42.042895+00:00,columpioscam1-2024-11-21_143842.mp4:7d90acd9-5cd4-4713-85c6-3c66ac9c16b8:0,7d90acd9-5cd4-4713-85c6-3c66ac9c16b8,columpioscam1
columpioscam2-2024-11-20 18:56:48.mp4,10.0,14.0,trimmed_columpioscam2-2024-11-20_18_56_48_00-00-10_to_00-00-14_277.mp4,120.0,3.5379387188351226,25.653108596801,-100.285789489746,2024-11-21 00:56:48.041563+00:00,columpioscam2-2024-11-20_185648.mp4:2e616d7c-7d11-4700-9a57-e58a36b16fc4:0,2e616d7c-7d11-4700-9a57-e58a36b16fc4,columpioscam2
columpioscam2-2024-11-20 18:56:48.mp4,10.0,14.0,trimmed_columpioscam2-2024-11-20_18_56_48_00-00-10_to_00-00-14_277.mp4,56.0,1.2517482948508225,25.653108596801,-100.285789489746,2024-11-21 00:56:48.041563+00:00,columpioscam2-2024-11-20_185648.mp4:2e616d7c-7d11-4700-9a57-e58a36b16fc4:0,2e616d7c-7d11-4700-9a57-e58a36b16fc4,columpioscam2
columpioscam1-2024-11-12 10:37:27.mp4,11.25,15.25,trimmed_columpioscam1-2024-11-12_10_37_27_00-00-11_to_00-00-15_278.mp4,135.0,3.531786463379782,25.653144836425,-100.28564453125,2024-11-12 16:37:27.043576+00:00,columpioscam1-2024-11-12_103727.mp4:dd0d6d4a-3182-4054-90f3-6d9bccd1fdde:0,dd0d6d4a-3182-4054-90f3-6d9bccd1fdde,columpioscam1
columpioscam1-2024-11-17 18:13:50.mp4,5.333333333333333,9.333333333333332,trimmed_columpioscam1-2024-11-17_18_13_50_00-00-05_to_00-00-09_279.mp4,64.0,3.5217599264327046,25.653066635131,-100.285591125488,2024-11-18 00:13:50.062254+00:00,columpioscam1-2024-11-17_181350.mp4:3f735ba6-bfec-4131-95a5-cd690a7a6108:0,3f735ba6-bfec-4131-95a5-cd690a7a6108,columpioscam1
